2.0   0.9112747463792904   2.466856905361871e-05
2.1   0.8686776092018882   5.510348225002313e-05
2.2   0.7943090715563977   0.00012024492473223472
2.269   0.7126429288927316   0.0001814526486902116
2.3   0.6700771216021877   0.0001749802265585911
2.4   0.5166187850586053   0.00018499598931906954
2.5   0.38905485464829875   0.0001594630995270524
2.6   0.30442644840858635   0.0001251568874018698
2.7   0.25059737845499974   9.457022293925336e-05
2.8   0.21482181258503033   8.363948513690839e-05
2.9   0.19011095090249933   6.141683479765564e-05
3.0   0.17174506852322666   5.6112154286888625e-05
