2.0   0.9982525742910343   2.6864932021877234e-06
2.1   0.9952535225099722   1.0925242945254701e-05
2.2   0.9787575985043975   9.082818038077662e-05
2.269   0.9149517234827673   0.0003041575037206199
2.3   0.8518472353199168   0.0004665802322964322
2.4   0.5016419684396115   0.0011615060686295247
2.5   0.24271482046303572   0.001138239396872245
2.6   0.12977441122581787   0.0014123694881349163
2.7   0.08210361254254878   0.0010538439585256697
2.8   0.05713719301896876   0.0011412056861586281
2.9   0.041554984111490945   0.0009678465625759351
3.0   0.03371308584868544   0.0009842596598241705
