2.0   0.9981587784840397   1.6772114449993445e-06
2.1   0.9970270620777414   3.331143951953112e-06
2.2   0.9945952804414028   9.268112568056064e-06
2.269   0.9911094512774175   1.6948928537429126e-05
2.3   0.9896879501318967   1.9197729408512454e-05
2.4   0.9900585593582517   1.478379915006627e-05
2.5   0.9911422927689537   1.0142934357288206e-05
2.6   0.991150980678961   8.113071694505184e-06
2.7   0.990857237672987   7.199673959613606e-06
2.8   0.9904443852462788   7.5196785784053605e-06
2.9   0.989974513285388   6.4269965236236795e-06
3.0   0.9894733152200111   6.752901332156462e-06
